Date,Open,High,Low,Close,Volume
2013-07-01,138.34,139.41,138.21,138.44,153551624
2013-07-02,138.24,139.25,137.72,138.3,180478700
2013-07-03,137.7,138.78,137.46,138.36,87668689
2013-07-05,139.4,139.91,138.38,139.86,142666157
2013-07-08,140.57,141.04,139.91,140.65,125803414
2013-07-09,141.57,141.85,140.95,141.7,139018974
2013-07-10,141.56,142.2,141.27,141.74,141191688
2013-07-11,143.36,143.84,141.74,143.68,157959214
2013-07-12,143.63,144.08,143.38,143.75,121446300
2013-07-15,144.12,144.46,143.9,144.28,80910053
2013-07-16,144.35,144.43,143.34,143.77,103368248
2013-07-17,144.28,144.52,143.94,144.1,108154239
2013-07-18,144.39,145.22,144.32,144.86,120705738
2013-07-19,144.55,145.18,144.39,145.13,120984488
2013-07-22,145.36,145.66,144.99,145.45,92490243
2013-07-23,145.7,145.72,145.03,145.11,94187728
2013-07-24,145.7,145.74,144.3,144.55,131551706
2013-07-25,144.33,145.06,144.09,144.91,129504198
2013-07-26,144.33,145.12,143.76,145.08,125644206
2013-07-29,144.69,145.04,144.23,144.61,92937685
2013-07-30,145.07,145.23,144.31,144.61,99284143
2013-07-31,144.92,145.73,144.53,144.72,165925711
2013-08-01,145.85,146.51,145.78,146.4,128665769
2013-08-02,146.12,146.67,145.9,146.65,106132330
2013-08-05,146.31,146.66,146.18,146.43,62993585
2013-08-06,146.19,146.47,145.3,145.66,101944920
2013-08-07,145.15,145.38,144.58,145.14,98821715
2013-08-08,145.84,146.02,144.91,145.7,119059759
2013-08-09,145.52,145.95,144.73,145.26,107040129
2013-08-12,144.51,145.26,144.45,145.08,79870235
2013-08-13,145.36,145.78,144.47,145.55,94104560
2013-08-14,145.48,145.7,144.71,144.75,93010256
2013-08-15,143.65,143.67,142.47,142.74,178190776
2013-08-16,142.44,142.96,141.99,142.23,152480892
2013-08-19,142.11,142.58,141.38,141.39,112379211
2013-08-20,141.61,142.57,141.47,142.05,104057459
2013-08-21,141.69,142.41,140.87,141.2,185866282
2013-08-22,141.5,142.67,141.49,142.44,118239681
2013-08-23,142.89,143.15,142.21,142.95,105924732
2013-08-26,143.11,143.55,142.28,142.38,104447116
2013-08-27,141.02,142.38,140.04,140.13,184779361
2013-08-28,140.08,141.13,139.89,140.61,125936613
2013-08-29,140.29,141.61,140.18,140.86,138850308
2013-08-30,141.15,141.17,140,140.39,157238927
2013-09-03,141.76,142.05,140.44,141.04,165932982
2013-09-04,141.08,142.41,140.82,142.21,113460787
2013-09-05,142.25,142.75,142.19,142.34,73516365
2013-09-06,142.85,143.29,141.12,142.42,186172869
2013-09-09,142.79,143.94,142.79,143.85,102035087
2013-09-10,144.65,144.89,144.35,144.86,123196439
2013-09-11,144.65,145.35,144.42,145.35,110080196
2013-09-12,145.29,145.5,144.73,144.93,96956384
2013-09-13,145.1,145.41,144.75,145.28,84752088
2013-09-16,146.84,146.91,145.89,146.15,147041164
2013-09-17,146.23,146.8,146.23,146.76,96151463
2013-09-18,146.71,148.87,146.32,148.45,236951020
2013-09-19,148.87,148.94,148.05,148.19,170844320
2013-09-20,148.56,148.56,147.06,147.2,153895467
2013-09-23,146.98,147.13,146.06,146.48,121283232
2013-09-24,146.46,147.01,145.89,146.18,123249528
2013-09-25,146.23,146.51,145.64,145.75,135992554
2013-09-26,145.99,146.7,145.76,146.27,89435694
2013-09-27,145.59,145.83,145.24,145.66,114825617
2013-09-30,144.37,145.31,144.12,144.82,166905922
2013-10-01,144.94,146.16,144.78,146.01,147412395
2013-10-02,145.14,146.01,144.66,145.87,131079058
2013-10-03,145.55,145.68,143.87,144.49,204931039
2013-10-04,144.59,145.77,144.41,145.64,112346539
2013-10-07,144.33,145.22,144.2,144.34,111667225
2013-10-08,144.33,144.49,142.53,142.65,206169886
2013-10-09,142.94,143.32,141.85,142.75,195855634
2013-10-10,144.23,145.94,144.19,145.86,227070605
2013-10-11,145.66,146.83,145.53,146.78,121801466
2013-10-14,145.89,147.53,145.79,147.4,129944388
2013-10-15,147,147.6,146.13,146.28,179789596
2013-10-16,147.2,148.42,147.11,148.33,187371937
2013-10-17,147.78,149.45,147.76,149.36,149789926
2013-10-18,149.88,150.45,149.6,150.36,160399925
2013-10-21,150.4,150.66,150.02,150.36,120726196
2013-10-22,150.79,151.68,150.38,151.24,146902240
2013-10-23,150.69,150.77,149.97,150.5,122293877
2013-10-24,150.8,151.2,150.45,150.99,81549060
2013-10-25,151.33,151.74,151.01,151.7,108579219
2013-10-28,151.64,152.16,151.47,151.95,98567172
2013-10-29,152.27,152.8,152.08,152.74,101376825
2013-10-30,152.92,153.04,151.44,152.01,162388151
2013-10-31,151.87,152.49,151.33,151.55,155172183
2013-11-01,151.75,152.25,151.06,151.93,165639584
2013-11-04,152.33,152.5,151.72,152.45,99358917
2013-11-05,151.87,152.38,151.36,151.99,99381248
2013-11-06,152.62,153.03,152.2,152.74,101263358
2013-11-07,153.03,153.15,150.67,150.81,181466115
2013-11-08,150.75,152.86,150.73,152.84,158548581
2013-11-11,152.64,153.06,152.51,152.87,72405008
2013-11-12,152.54,152.91,152.07,152.56,97275715
2013-11-13,151.82,153.86,151.82,153.81,120070795
2013-11-14,153.93,154.68,153.7,154.54,119859606
2013-11-15,154.82,155.29,154.59,155.22,119236264
2013-11-18,155.49,155.62,154.32,154.68,121426777
2013-11-19,154.59,155.06,154.09,154.33,108690197
2013-11-20,154.65,155.11,153.45,153.88,144782845
2013-11-21,154.28,155.22,154.19,155.09,107650042
2013-11-22,155.15,155.92,154.99,155.9,94264766
2013-11-25,156.15,156.18,155.51,155.73,92106264
2013-11-26,155.81,156.23,155.54,155.77,100837993
2013-11-27,155.96,156.25,155.75,156.15,67783130
2013-11-29,156.33,156.71,155.89,156.06,64804662
2013-12-02,156.14,156.43,155.4,155.64,115635924
2013-12-03,155.12,155.53,154.45,154.97,135080830
2013-12-04,154.38,155.6,153.79,154.96,142618353
2013-12-05,154.67,154.96,154.13,154.26,123781214
2013-12-06,155.76,156.15,155.32,156.01,148052834
2013-12-09,156.46,156.65,156.17,156.4,81282047
2013-12-10,156.04,156.36,155.74,155.84,91209171
2013-12-11,155.9,155.94,153.9,154.09,151069211
2013-12-12,154.01,154.19,153.25,153.58,133988042
2013-12-13,153.9,154.03,153.26,153.56,125029789
2013-12-16,154.27,155.02,154.23,154.5,111523852
2013-12-17,154.62,154.67,153.7,154.02,103898109
2013-12-18,154.24,156.69,152.87,156.67,272309098
2013-12-19,156.2,156.67,155.8,156.48,158082200
2013-12-20,156.63,157.73,156.53,157.36,224165468
2013-12-23,158.12,158.34,157.81,158.23,98642784
2013-12-24,158.24,158.65,158.23,158.59,52339099
2013-12-26,158.92,159.46,158.9,159.36,73014486
2013-12-27,159.58,159.65,159.2,159.35,71306624
2013-12-30,159.37,159.51,159.14,159.32,65535569
2013-12-31,159.55,160.1,159.43,160.1,99431198
2014-01-02,159.47,159.55,158.18,158.58,137904151
2014-01-03,158.82,159.14,158.33,158.55,93880460
2014-01-06,159.05,159.12,157.82,158.08,124360701
2014-01-07,158.71,159.3,158.61,159.06,99308406
2014-01-08,159.03,159.33,158.55,159.08,111381433
2014-01-09,159.58,159.61,158.47,159.18,104505483
2014-01-10,159.45,159.67,158.65,159.62,117686862
2014-01-13,159.24,159.65,157.18,157.47,172840352
2014-01-14,158,159.29,157.71,159.21,121044633
2014-01-15,159.58,160.31,159.24,160.07,113564721
2014-01-16,159.73,160.07,159.33,159.85,83324915
2014-01-17,159.58,159.88,158.9,159.18,124385460
2014-01-21,160.1,160.16,158.68,159.65,102206154
2014-01-22,159.92,159.99,159.41,159.74,70500335
2014-01-23,158.94,158.98,157.6,158.47,152728881
2014-01-24,157.38,157.44,155.01,155.05,240710547
2014-01-27,155.2,155.61,153.54,154.29,208354581
2014-01-28,154.39,155.41,154.37,155.21,127294095
2014-01-29,153.91,154.78,153.32,153.75,249281350
2014-01-30,155.02,155.88,154.51,155.37,137084288
2014-01-31,153.45,155.4,153.36,154.43,224527596
2014-02-03,154.24,154.6,150.68,150.96,293762383
2014-02-04,151.65,152.42,150.9,152.06,190220556
2014-02-05,151.51,152.18,150.58,151.85,188951168
2014-02-06,152.2,153.87,151.89,153.87,153256538
2014-02-07,154.55,155.94,154.07,155.75,196988157
2014-02-10,155.77,156.11,155.35,156.05,106221278
2014-02-11,156.15,158.14,156.08,157.73,135798851
2014-02-12,157.95,158.51,157.49,157.81,109020912
2014-02-13,156.79,158.81,156.78,158.65,115860061
2014-02-14,158.51,159.79,158.37,159.51,111311586
2014-02-18,159.65,159.92,159.19,159.69,92616777
2014-02-19,159.28,160.32,158.54,158.66,145924859
2014-02-20,158.87,159.95,158.3,159.58,120996324
2014-02-21,159.92,160.27,159.31,159.39,136250560
2014-02-24,159.73,161.35,159.66,160.29,131481324
2014-02-25,160.4,160.87,159.68,160.23,134853823
2014-02-26,160.47,160.88,159.77,160.23,113537510
2014-02-27,160.01,161.11,159.8,161.06,108237351
2014-02-28,161.03,162.23,160.42,161.48,173943531
2014-03-03,160.1,160.77,159.27,160.35,193317564
2014-03-04,161.88,162.95,161.88,162.61,195939213
2014-03-05,162.72,163.01,162.51,162.75,101926505
2014-03-06,163.13,163.48,162.77,163.1,95131807
2014-03-07,163.72,163.8,162.49,163.18,132080063
2014-03-10,162.92,163.15,162.17,163.08,86452476
2014-03-11,163.34,163.57,161.93,162.29,114220294
2014-03-12,161.51,162.41,161.13,162.34,120929006
2014-03-13,162.82,162.96,160.07,160.52,178829912
2014-03-14,160.19,161.04,159.87,160.07,177567080
2014-03-17,160.87,161.9,160.82,161.52,113470947
2014-03-18,161.85,162.89,161.68,162.67,117445282
2014-03-19,162.71,162.92,160.79,161.8,203286890
2014-03-20,161.45,162.87,161.15,162.75,135253307
2014-03-21,163.43,164.56,161.98,162.11,187363572
2014-03-24,162.66,162.88,160.75,161.45,139449029
2014-03-25,162.27,162.75,161.29,162.21,119280806
2014-03-26,162.84,163.09,160.98,161.03,137647774
2014-03-27,160.87,161.36,160.11,160.72,163536322
2014-03-28,161.16,162.3,161.06,161.5,116742248
2014-03-31,162.52,163.05,161.53,162.82,114531177
2014-04-01,163.34,164.02,162.81,163.91,102344292
2014-04-02,164.11,164.65,163.81,164.44,90389086
2014-04-03,164.69,164.74,163.73,164.22,88870714
2014-04-04,165.12,165.18,162.04,162.28,194458440
2014-04-07,161.86,162.17,160.16,160.5,161654968
2014-04-08,160.39,161.42,159.83,161.15,129365789
2014-04-09,161.61,162.95,161.11,162.9,115050300
2014-04-10,162.9,162.97,159.26,159.46,198603780
2014-04-11,158.63,159.68,157.85,158.03,192009029
2014-04-14,159.26,159.65,157.97,159.27,151970639
2014-04-15,159.61,160.49,158.03,160.38,180324861
2014-04-16,161.48,162.07,160.78,162.06,120755834
2014-04-17,161.84,162.73,161.57,162.28,120858619
2014-04-21,162.32,162.91,162.12,162.85,78397412
2014-04-22,163,164.06,162.93,163.58,98510930
2014-04-23,163.51,163.61,163.05,163.19,84802089
2014-04-24,164.03,164.05,162.75,163.53,101259454
2014-04-25,163,163.08,161.83,162.19,115256720
2014-04-28,162.86,163.4,161.02,162.71,155134442
2014-04-29,163.22,163.72,162.89,163.45,96559754
2014-04-30,163.19,164.11,162.98,163.97,116567516
2014-05-01,163.88,164.41,163.44,163.99,106816566
2014-05-02,163.97,164.66,163.48,163.74,112678873
2014-05-05,162.94,164.14,162.5,164.08,87108420
2014-05-06,163.68,163.8,162.59,162.62,98122909
2014-05-07,163.18,163.65,161.96,163.57,122273007
2014-05-08,163.38,164.58,162.89,163.39,107470732
2014-05-09,163.4,163.72,162.67,163.65,96093113
2014-05-12,164.33,165.34,163.68,165.26,99823698
2014-05-13,165.46,165.78,165.24,165.41,76303489
2014-05-14,165.26,165.34,164.36,164.59,83017565
2014-05-15,164.25,164.3,162.36,163.15,177965474
2014-05-16,163.25,163.8,162.57,163.73,111902895
2014-05-19,163.4,164.45,163.26,164.31,73254778
2014-05-20,164.23,164.25,162.88,163.28,128157498
2014-05-21,163.78,164.74,163.74,164.65,102278435
2014-05-22,164.7,165.43,164.42,165.08,70678330
2014-05-23,165.22,165.84,165.08,165.73,69071836
2014-05-27,166.33,166.8,166.24,166.74,82672861
2014-05-28,166.74,167.02,166.34,166.62,76624052
2014-05-29,167.02,167.51,166.57,167.49,73893507
2014-05-30,167.34,167.86,167.2,167.75,87624602
2014-06-02,167.99,168.03,167.16,167.94,74223631
2014-06-03,167.51,167.94,167.38,167.86,74694274
2014-06-04,167.56,168.28,167.4,168.19,63748348
2014-06-05,168.39,169.48,167.77,169.28,105751676
2014-06-06,169.64,170.13,169.58,170.09,90365631
2014-06-09,170.07,170.69,169.91,170.27,74663324
2014-06-10,170.05,170.33,169.67,170.29,65613781
2014-06-11,169.66,169.86,169.31,169.67,78971157
2014-06-12,169.48,169.59,168.11,168.52,121974729
2014-06-13,168.85,169.17,168.28,169.04,94187596
2014-06-16,168.84,169.53,168.63,169.15,100377446
2014-06-17,168.96,169.72,168.76,169.6,97404420
2014-06-18,169.6,170.98,169.24,170.87,120819395
2014-06-19,171.04,171.2,170.49,171.09,98673005
2014-06-20,171.5,171.56,171.23,171.43,114154577
2014-06-23,171.46,171.52,171.07,171.38,80657627
2014-06-24,171.08,171.9,170.11,170.32,109969689
2014-06-25,169.97,171.3,169.92,171.12,94586044
2014-06-26,171.15,171.17,169.8,170.99,96351120
2014-06-27,170.58,171.38,170.5,171.33,81669440
2014-06-30,171.23,171.62,171.08,171.24,80569794
2014-07-01,171.63,172.9,171.59,172.34,103334556
2014-07-02,172.36,172.75,172.28,172.54,59983567
2014-07-03,173.04,173.49,172.91,173.4,60513997
2014-07-07,173.07,173.22,172.53,172.78,70508766
2014-07-08,172.46,172.53,171.28,171.68,123594509
2014-07-09,172.08,172.58,171.73,172.43,83424950
2014-07-10,170.79,172.19,170.65,171.75,113194382
2014-07-11,171.66,172.1,171.3,172,73425550
2014-07-14,172.88,173.11,172.72,172.87,66974557
2014-07-15,172.99,173.31,171.76,172.54,127267481
2014-07-16,173.32,173.46,172.7,173.2,91487971
2014-07-17,172.63,173.31,170.98,171.23,165894047
2014-07-18,171.76,173.16,171.68,172.98,142109312
2014-07-21,172.4,172.77,171.83,172.62,77205002
2014-07-22,173.24,173.72,173.12,173.4,77331036
2014-07-23,173.66,173.94,173.31,173.79,74970893
2014-07-24,173.93,174.11,173.62,173.8,64975231
2014-07-25,173.3,173.46,172.61,172.99,87820941
2014-07-28,173.02,173.3,172.01,173.05,79130808
2014-07-29,173.37,173.62,172.24,172.27,91959343
2014-07-30,172.92,173.16,171.61,172.29,119109836
2014-07-31,171.15,171.3,168.84,168.95,209549547
2014-08-01,168.46,169.52,167.58,168.4,216281551
2014-08-04,168.75,169.97,168.01,169.59,104339165
2014-08-05,168.96,169.36,167.37,167.97,174492434
2014-08-06,167.2,168.76,167.18,168.03,108303316
2014-08-07,168.81,168.97,166.68,167.14,154988681
2014-08-08,167.49,169.15,167.06,169.06,133735759
2014-08-11,169.66,170.28,169.47,169.55,85188492
2014-08-12,169.37,169.82,168.81,169.29,84147262
2014-08-13,169.96,170.65,169.65,170.46,78857688
2014-08-14,170.73,171.28,170.58,171.28,65520918
2014-08-15,171.87,172.03,169.98,171.24,159960863
2014-08-18,172.14,172.73,172.05,172.64,86081233
2014-08-19,173.09,173.7,172.72,173.57,67473030
2014-08-20,173.33,174.21,173.29,174,83070926
2014-08-21,174.14,174.77,174.01,174.52,77460127
2014-08-22,174.37,174.71,173.86,174.24,86978298
2014-08-25,175.1,175.49,174.2,175.14,72959179
2014-08-26,175.25,175.67,175.22,175.25,54033149
2014-08-27,175.35,175.48,174.94,175.19,54708937
2014-08-28,174.61,175.21,174.42,175.1,66558329
2014-08-29,175.36,175.59,174.83,175.58,75328449
2014-09-02,175.81,175.84,174.87,175.5,82757447
2014-09-03,176.14,176.17,175.16,175.41,65666439
2014-09-04,175.69,176.34,174.68,175.15,97365110
2014-09-05,175.12,175.99,174.44,175.93,116776282
2014-09-08,175.76,176.01,174.97,175.49,73297243
2014-09-09,175.33,175.46,173.99,174.35,101202865
2014-09-10,174.46,175.14,173.88,175.03,76861162
2014-09-11,174.3,175.25,174.17,175.24,76355485
2014-09-12,175.06,175.08,173.72,174.18,134266767
2014-09-15,174.21,174.35,173.57,174.04,87311888
2014-09-16,173.76,175.69,173.66,175.39,132724862
2014-09-17,175.62,176.43,174.76,175.6,172876328
2014-09-18,176.12,176.59,175.93,176.56,108445691
2014-09-19,177.13,177.47,176.01,176.39,138009542
2014-09-22,176.06,176.09,174.68,175.04,142815000
2014-09-23,174.39,175.13,173.96,174.02,126687378
2014-09-24,174.03,175.51,173.61,175.4,121992281
2014-09-25,174.96,174.97,172.5,172.55,170824532
2014-09-26,172.89,174.35,172.62,173.93,117797424
2014-09-29,172.43,173.92,172.29,173.63,108205807
2014-09-30,173.76,174.28,172.8,173.18,149248494
2014-10-01,172.89,172.96,170.44,170.81,202171766
2014-10-02,170.67,171.46,169.06,170.84,178896437
2014-10-03,171.98,173.11,171.46,172.72,138314788
2014-10-06,173.46,173.68,171.89,172.52,119193347
2014-10-07,171.63,172.02,169.79,169.83,168199900
2014-10-08,169.94,173.09,169.07,172.83,211989525
2014-10-09,172.54,172.79,169.25,169.4,239465845
2014-10-10,169.35,170.19,167.42,167.47,252407983
2014-10-13,167.4,168,164.61,164.71,262284141
2014-10-14,165.6,166.83,164.38,164.97,245412954
2014-10-15,162.74,164.96,159.89,163.86,433038743
2014-10-16,160.89,164.87,160.76,163.72,307530911
2014-10-17,165.6,166.77,164.91,165.64,244036899
2014-10-20,165.38,167.39,165.32,167.28,147648346
2014-10-21,168.48,170.68,168.28,170.58,176007572
2014-10-22,170.87,171.33,169.27,169.35,172560730
2014-10-23,171.08,172.43,170.74,171.35,176200128
2014-10-24,171.61,172.69,170.95,172.63,134132364
2014-10-27,172.03,172.65,171.43,172.39,94382494
2014-10-28,173.01,174.38,172.92,174.37,121441326
2014-10-29,174.5,175.01,172.99,174.1,162198020
2014-10-30,173.66,175.73,173.51,175.25,128943777
2014-10-31,177.36,177.4,176.46,177.25,167141818
2014-11-03,177.48,177.95,176.94,177.35,106542999
2014-11-04,176.86,177.2,175.84,176.73,106114790
2014-11-05,178.03,178.06,177.06,177.84,104212312
2014-11-06,177.89,178.63,177.23,178.54,121637125
2014-11-07,178.55,178.93,178.08,178.7,101856452
2014-11-10,178.74,179.34,178.52,179.29,75385910
2014-11-11,179.36,179.59,178.98,179.48,61904063
2014-11-12,178.71,179.53,178.67,179.27,102477778
2014-11-13,179.46,180.04,178.59,179.49,97035281
2014-11-14,179.4,179.73,179.03,179.53,91461790
2014-11-17,179.16,179.81,178.98,179.64,91497280
2014-11-18,179.7,180.98,179.7,180.63,86524474
2014-11-19,180.45,180.63,179.58,180.37,93657129
2014-11-20,179.55,180.78,179.48,180.65,82787098
2014-11-21,182.46,182.66,181.04,181.68,161886768
2014-11-24,182.08,182.24,181.89,182.14,74824198
2014-11-25,182.38,182.61,181.79,182.02,89969120
2014-11-26,182.16,182.58,181.98,182.46,70633515
2014-11-28,182.33,182.68,181.89,182.1,65865796
2014-12-01,180.98,181.54,180.5,180.82,118250886
2014-12-02,180.87,182.2,180.84,182.01,84747742
2014-12-03,182.17,182.95,182.01,182.69,78408936
2014-12-04,182.38,183.05,181.7,182.48,103826372
2014-12-05,182.68,183.24,182.39,182.8,103548954
2014-12-08,182.36,182.92,180.99,181.61,123509218
2014-12-09,179.64,181.6,179.22,181.49,142348212
2014-12-10,180.97,181.04,178.34,178.54,181750754
2014-12-11,179.19,181.23,179.03,179.49,180741791
2014-12-12,178.1,179.13,176.54,176.57,230136085
2014-12-15,177.53,178.02,174.72,175.35,216019266
2014-12-16,174.53,177.9,173.89,173.93,294621542
2014-12-17,174.4,177.84,174.27,177.37,288742358
2014-12-18,179.97,187.17,179.23,181.78,292766397
2014-12-19,182.41,183.24,181.74,182.48,277290307
2014-12-22,182.69,183.38,182.43,183.38,167744720
2014-12-23,183.98,184.01,183.31,183.65,138090875
2014-12-24,183.86,184.11,183.62,183.66,48614318
2014-12-26,184.08,184.54,184.02,184.2,64859454
2014-12-29,184,184.66,183.97,184.41,90074883
2014-12-30,183.97,184.14,183.42,183.5,83195876
2014-12-31,183.83,183.99,181.52,181.67,147464442
2015-01-02,182.36,182.82,180.45,181.56,137415252
2015-01-05,180.44,180.59,177.96,178.27,191844026
2015-01-06,178.59,179.15,175.74,176.6,236627765
2015-01-07,178.02,179.15,177.53,178.78,141774792
2015-01-08,180.29,182.17,180.27,181.98,166490486
2015-01-09,182.38,182.4,179.86,180.5,179403909
2015-01-12,180.62,180.79,178.43,179.08,163353874
2015-01-13,180.4,181.61,177.22,178.58,242733507
2015-01-14,176.44,177.73,175.49,177.52,218061248
2015-01-15,178.19,178.51,175.76,175.89,199141227
2015-01-16,175.65,178.34,175.48,178.19,239687316
2015-01-20,178.85,179.15,176.9,178.56,148201093
2015-01-21,178.08,180.01,177.59,179.5,139085316
2015-01-22,180.27,182.25,178.8,182.12,197078677
2015-01-23,181.91,182.12,181,181.15,132938668
2015-01-26,180.9,181.69,180.17,181.58,103858837
2015-01-27,179.39,180.4,178.29,179.17,151562103
2015-01-28,180.44,180.53,176.68,176.87,692749259
2015-01-29,177.1,178.78,175.58,178.49,196256767
2015-01-30,177.27,178.66,175.97,176.25,223700334
2015-02-02,176.88,178.53,174.89,178.43,184270778
2015-02-03,179.42,181.04,178.99,181.03,140396065
2015-02-04,180.15,181.51,179.86,180.34,151883728
2015-02-05,181.05,182.29,180.96,182.14,110712843
2015-02-06,182.52,183.15,181.11,181.68,142162498
2015-02-09,180.96,181.77,180.42,180.82,98637511
2015-02-10,181.97,183.04,180.87,182.75,108770105
2015-02-11,182.57,183.36,181.93,182.87,102973453
2015-02-12,183.77,184.68,182.91,184.61,110241955
2015-02-13,184.76,185.46,184.45,185.4,105953324
2015-02-17,185.06,185.89,184.79,185.7,87077038
2015-02-18,185.3,185.8,185,185.72,91013557
2015-02-19,185.07,185.97,184.9,185.57,103462900
2015-02-20,185.14,186.76,184.42,186.67,159399001
2015-02-23,186.43,186.65,186.02,186.65,84178330
2015-02-24,186.57,187.4,186.26,187.18,81881625
2015-02-25,187.05,187.57,186.66,187.03,82651446
2015-02-26,186.93,187.09,186.16,186.81,82182313
2015-02-27,186.69,186.99,186.12,186.17,122268076
2015-03-02,186.28,187.41,186.23,187.34,98999021
2015-03-03,186.88,187.4,185.67,186.57,124836797
2015-03-04,185.96,186.03,184.75,185.81,129556744
2015-03-05,186.12,186.3,185.46,186,86983887
2015-03-06,185.08,185.53,183.02,183.41,212872106
2015-03-09,183.63,184.48,183.46,184.13,101632650
2015-03-10,182.66,182.75,181.12,181.16,177787019
2015-03-11,181.44,181.63,180.61,180.7,124633005
2015-03-12,181.41,183.09,181.05,181.36,106521981
2015-03-13,182.71,183.9,180.78,183.89,183832460
2015-03-16,182.67,184.39,181.95,184.32,154000138
2015-03-17,183.64,184.18,182.92,183.82,106941221
2015-03-18,183.3,186.7,182.58,186,258903483
2015-03-19,185.55,186.01,184.72,185.16,133426686
2015-03-20,186.16,187.31,185.97,186.78,119201071
2015-03-23,186.79,187.4,186.43,186.43,80865322
2015-03-24,186.29,186.77,185.31,185.38,87647763
2015-03-25,185.59,185.86,182.59,182.64,179701274
2015-03-26,181.96,183.2,181.2,182.2,172430388
2015-03-27,182.09,182.81,181.91,182.62,133984815
2015-03-30,184.05,185.2,183.76,184.85,108347229
2015-03-31,183.99,184.72,183.19,183.26,142805109
2015-04-01,183.22,183.25,181.55,182.58,154672438
2015-04-02,182.5,183.77,182.3,183.27,97893298
2015-04-06,182.28,185.04,182.14,184.45,128835797
2015-04-07,184.48,185.33,183.98,183.99,91493645
2015-04-08,184.23,185.1,183.84,184.6,100655029
2015-04-09,184.4,185.7,183.95,185.45,96295976
2015-04-10,185.72,186.5,185.49,186.46,81922428
2015-04-13,186.31,186.98,185.55,185.61,83852803
2015-04-14,185.4,186.16,184.72,185.97,84600015
2015-04-15,186.46,187.33,186.39,186.8,112067192
2015-04-16,186.45,187.28,186.24,186.74,77655025
2015-04-17,185.48,185.74,183.8,184.57,215289253
2015-04-20,185.58,186.64,185.49,186.29,103851561
2015-04-21,187.02,187.17,185.75,186.08,81659551
2015-04-22,186.44,187.16,185.45,186.98,88140052
2015-04-23,186.55,188.15,186.44,187.44,115563144
2015-04-24,187.9,188.18,187.4,187.89,69085376
2015-04-27,188.5,188.63,186.89,187.09,89396991
2015-04-28,187.07,187.75,185.84,187.69,97851880
2015-04-29,186.74,187.56,186.08,186.92,141584079
2015-04-30,186.32,186.72,184.29,185.05,181710054
2015-05-01,185.9,187.09,185.79,187.05,116479883
2015-05-04,187.5,188.22,187.39,187.59,79899578
2015-05-05,187.32,187.71,185.3,185.45,127661986
2015-05-06,186.04,186.37,183.58,184.66,152070835
2015-05-07,184.54,185.88,184.2,185.42,99371496
2015-05-08,187.19,188.08,187.1,187.86,175595854
2015-05-11,187.81,188.11,186.87,186.96,85285154
2015-05-12,186.09,186.98,185.21,186.42,134873274
2015-05-13,186.83,187.49,186.19,186.45,106643569
2015-05-14,187.51,188.49,187.22,188.38,108069766
2015-05-15,188.6,188.73,188.08,188.59,86139936
2015-05-18,188.41,189.44,188.34,189.16,83895367
2015-05-19,189.25,189.6,188.79,189.09,81237199
2015-05-20,189.21,189.8,188.64,188.96,86580115
2015-05-21,188.8,189.77,188.65,189.53,72957289
2015-05-22,189.1,189.57,188.99,189.05,64698796
2015-05-26,188.56,188.99,186.59,187.04,139919211
2015-05-27,187.52,189.04,187.08,188.8,105005573
2015-05-28,188.5,188.71,187.87,188.61,84402371
2015-05-29,188.54,188.58,187.14,187.43,140722084
2015-06-01,188.15,188.51,186.97,187.81,105146163
2015-06-02,187.31,188.37,186.65,187.62,103090570
2015-06-03,188.21,188.77,187.6,188.13,98930344
2015-06-04,187.36,188.08,186.2,186.53,171096157
2015-06-05,186.39,186.93,185.51,186.22,137100380
2015-06-08,186.11,186.26,184.98,185.07,100329915
2015-06-09,185.04,185.62,184.34,185.04,118281134
2015-06-10,185.87,187.66,185.81,187.25,150999971
2015-06-11,187.73,188.28,187.47,187.87,83221906
2015-06-12,186.99,187.73,186.13,186.44,154437118
2015-06-15,185.23,185.94,184.41,185.63,140118953
2015-06-16,185.47,186.72,185.29,186.64,96099791
2015-06-17,186.94,187.59,185.87,186.94,142737392
2015-06-18,187.58,189.39,186.98,188.87,186850395
2015-06-19,188.64,188.7,187.64,188.06,146272752
2015-06-22,189.01,189.65,188.77,189,79253596
2015-06-23,189.23,189.5,188.72,189.13,76765767
2015-06-24,188.84,189.25,187.74,187.77,103480895
2015-06-25,188.32,188.45,187.11,187.19,108861924
2015-06-26,187.58,187.84,186.57,187.15,116784930
2015-06-29,185.58,187.16,183.16,183.25,227148169
2015-06-30,184.87,184.92,183.11,183.66,205067811
2015-07-01,185.31,185.56,184.24,185.1,152439858
2015-07-02,185.6,185.79,184.44,184.91,117007796
2015-07-06,183.59,185.25,183.36,184.37,132255953
2015-07-07,184.59,185.7,182.07,185.55,194860747
2015-07-08,184.4,184.4,182.17,182.42,183874262
2015-07-09,184.67,184.95,182.65,182.76,161557554
2015-07-10,184.89,185.52,182.81,185.08,145127369
2015-07-13,186.44,187.23,186.4,187.11,118908868
2015-07-14,187.07,188.27,187.02,187.94,91571501
2015-07-15,187.98,188.48,187.35,187.87,109654277
2015-07-16,188.98,189.38,188.73,189.38,119596970
2015-07-17,189.37,189.61,188.91,189.54,99806780
2015-07-20,189.8,190.17,189.29,189.65,78974230
2015-07-21,189.49,189.79,188.58,188.87,87402493
